0:3981 12571 2350 4983 369 615 2472 6347
1:4689 1665 1009 9392 2156 2166 2928 2596
3:4069 5752 989 3762 3582 1483 2235 2178
4:4069 988 2235 6218 9210 4479 10065 9794
0:14 28 477 1200 2 15 1955 11567
0:4808 5690 1903 3091 1395 1401 9597 5002
0:2462 1665 2489 521 5267 1181 3175 2794
0:655 628 2798 534 807 281 12330 283
7:477 14 28 1200 15 47 1955 27
2:1395 5690 1922 13194 2711 2715 2985 5807
2:1665 2240 1009 944 1104 1181 9392 1203
1:4179 16045 15815 14607 14608 11264 14502 2576
2:28 14 477 27 845 1200 746 2691
0:13863 14715 13410 15531 15263 13911 14276 14988
0:1712 1700 6572 6416 5977 13839 11798 4968
2:1090 4069 3582 5752 1483 4479 989 2178
0:2462 239 2489 525 2788 3502 243 3638
5:628 655 807 9790 12330 2087 814 2798
1:7049 2576 16084 15041 11701 1797 14657 14502
0:2462 755 2489 12469 17 5267 8721 2759
3:4069 2235 6218 988 10065 9210 3582 3762
1:62 6721 1500 8906 6850 42 2620 63
1:13863 13911 13410 14715 3440 15263 14502 15309
0:1113 1090 1370 3319 5243 1009 5088 1114
1:483 226 27 16 28 477 239 2411
1:3981 12469 7763 12571 13534 11158 2261 11100
0:14035 7790 13912 15073 10907 6297 571 3818
0:14607 11571 13078 14782 13301 10079 14502 10632
1:13786 10539 13773 13663 4130 13778 13770 12830
0:16045 4179 10362 13462 14607 16067 1192 12244
1:13863 13911 14715 14988 15263 15309 13410 16084
0:16045 14988 14035 16115 14502 13863 4179 13912
1:62 1500 8906 42 43 6721 11264 6850
0:1712 6416 5977 1700 6572 4620 1944 4968
0:6028 845 4298 3285 3760 5912 3739 6080
0:2216 17 453 3808 521 3414 226 5211
0:3981 9103 7545 9966 5034 7922 8160 10605
0:9133 446 9234 9426 15267 5842 4622 5804
0:767 5098 14782 10632 5095 5093 3088 6521
1:5690 4808 1395 5809 5738 2920 1903 2711
1:7790 937 6297 14035 5926 15073 571 1408
0:2240 2365 1974 1192 1104 1631 1203 250
1:12526 755 709 42 888 1398 2588 1454
0:13912 4604 14035 13247 15073 920 7436 10907
0:2691 6014 13883 10444 1370 14 5401 746
2:2462 2489 243 3175 4281 2794 5211 521
1:1673 250 3591 767 2944 684 4199 501
0:13863 13410 14715 13911 3440 15197 15263 14988
2:28 14 477 1200 27 1181 2 944
0:1747 3133 7786 4441 2985 1910 1395 1903
0:1987 230 504 5772 378 172 509 762
0:1898 521 1665 1213 1181 2549 3187 4946
1:655 281 2798 4572 6971 1038 2589 814
3:1987 230 504 5772 509 1888 378 172
2:628 9790 807 12330 13028 16 14119 17
1:1755 1175 1903 1451 914 1980 2034 4050
0:1673 3591 501 767 5944 3191 2944 4805
1:17 2216 453 3808 226 3414 755 521
0:9914 845 1199 3440 15495 14607 11538 14392
0:16045 1192 4179 14607 1203 12244 1104 888
1:2446 628 807 6437 3045 5456 655 5298
2:42 15856 4179 14504 8906 107 43 5815
0:628 9790 807 12330 3721 8089 13028 15363
0:2472 2715 369 882 615 12571 447 2350
4:11571 4649 5437 418 1301 1313 5485 7778
0:369 483 2472 7672 17 226 2350 10681
1:888 1919 1948 4247 1041 701 4258 10921
1:16045 4516 9491 8410 7169 12464 5963 11248
1:4689 1209 521 1665 1891 1208 4946 1012
2:1199 1005 2418 3804 1557 7049 50 3812
1:47 14 477 15 1568 43 39 50
0:755 3981 709 8721 6164 549 1090 7170
3:2715 2472 12571 3236 3016 4367 7348 2480
0:1038 3660 2451 2914 450 2445 135 2240
1:7545 9103 3981 10605 9966 7922 2489 14177
0:1673 767 672 12523 11571 684 2944 4329
4:5624 4649 5633 5510 845 5630 1313 1301
4:47 50 43 2240 1568 205 1631 128
0:1199 845 14607 11264 5161 14544 12526 7049
3:2235 4069 3582 3762 5752 2156 989 1203
2:13786 4130 10539 13773 13663 13778 13770 11100
0:1673 3591 17 2944 4620 5919 4968 5944
0:1937 247 2164 1891 1104 2390 944 1181
0:9103 9966 14177 10605 3981 7545 12842 7922
2:1673 3591 767 2944 5944 4805 3191 501
1:11571 1673 10635 672 13911 11538 767 6729
0:4069 3582 1483 3762 988 6218 989 5752
0:6359 16045 4179 14758 14607 1538 7049 15856
2:1673 767 3591 2944 5944 4805 3191 1240
0:2914 2445 1395 3660 5001 6393 2768 4780
5:1090 1974 1104 5312 1944 1005 1113 6257
0:1987 230 5772 504 176 1137 509 1888
2:28 14 477 1200 16388 15783 2691 11567
1:845 1009 2388 247 1181 1188 2166 1203
1:453 4069 2235 2221 1213 6218 17 988
0:2445 1395 2914 5690 1401 135 5265 2900
1:5312 2221 453 226 17 27 1027 1090
0:62 6850 8906 6721 1500 42 2620 43
0:7790 1408 5570 15073 6297 571 14035 937
1:1673 1005 1557 1586 684 3804 4520 7049
1:446 4620 5919 5977 13055 6416 3591 4968
0:2240 1203 1104 1665 2211 1974 1192 1194
1:755 709 1398 1350 549 773 8721 1090
0:62 6850 1500 8906 42 43 6721 6422
0:4516 9491 8410 11248 7169 12464 12614 5963
2:1987 230 504 5772 378 172 509 1888
1:521 1928 1476 4983 2007 921 6231 3839
2:14782 10632 767 3088 13301 16475 13078 15865
2:28 477 14 1200 400 380 11567 746
4:14 477 28 11567 746 1200 8756 13883
1:1192 1104 14 1974 28 1203 477 944
7:4130 13786 10539 13773 13663 13778 13770 12830
3:14782 767 10632 3088 16475 13078 13301 15865
0:2087 4687 3383 655 8080 8721 549 755
4:2240 453 888 2216 380 281 1203 845
1:4069 988 6218 4479 2235 9794 2240 9210
1:628 9790 12330 807 10555 13028 3721 247
0:13912 4604 7436 15073 14035 13247 10907 11221
0:17 521 2462 453 16 2221 226 4946
0:14035 10907 6653 9639 7790 13247 4666 13912
5:888 1919 211 1948 2434 1041 7142 1929
0:845 10907 6653 4666 9639 10246 3739 1408
1:791 1395 2445 2914 8952 3786 2355 5282
0:1700 14782 10632 13301 767 3088 13078 5098
8:13786 10539 13773 13663 4130 13778 13770 12830
2:28 477 1200 14 27 2 15 1353
2:655 281 2798 2087 283 814 6971 430
3:3981 7545 9103 9966 7922 615 5034 8158
3:655 2798 281 814 6971 4572 430 283
1:3981 9103 7545 5034 9164 9966 7922 8160
1:17 453 226 3414 2216 16 5267 3808
0:1987 230 504 5772 378 172 509 1888
2:13863 13911 3440 14715 16749 16084 14502 15309
1:43 1568 47 1590 5696 42 8906 1119
0:9392 1181 1090 4689 1665 666 1891 1180
3:3981 615 7545 5034 7135 2350 9103 120
0:888 5966 13534 2261 7518 1774 3091 1903
1:3981 14035 5123 13912 5836 7185 7965 8635
0:504 1987 7142 230 5772 172 378 180
0:16045 5459 6721 9271 62 9362 8906 16706
0:11571 4649 5437 12260 1797 6116 1301 15041
3:2216 17 453 3414 3808 521 5267 4020
0:16045 13863 14502 14607 14715 16115 14988 15531
0:1009 9392 2211 1113 1181 1944 1891 247
0:13863 13911 14988 14715 15263 14657 15041 14502
0:746 14 28 12571 2691 4179 47 2470
0:14 28 1200 2 477 15 1955 27
1:5211 906 2489 7545 2462 4281 1283 3981
0:1137 5772 2159 5175 1937 701 1141 230
0:2489 2462 483 243 27 3981 239 2389
7:13786 10539 13773 4130 13663 13778 13770 12830
0:1005 5161 1673 767 7049 9228 2944 5270
2:888 7142 10921 1041 1919 211 1948 1454
0:14559 16341 15082 4516 15461 12614 16146 7065
1:767 14782 10632 5098 3088 16475 6521 13301
0:3981 755 9103 7170 17 7545 8504 5034
2:1005 1199 205 1203 5161 50 47 2240
0:701 1919 1948 3885 888 3966 1454 453
1:628 807 9790 12330 655 2446 2540 6437
1:477 28 27 47 15 1200 8326 14
0:7049 3804 1005 5161 1199 845 1891 5108
0:5690 5809 5807 2715 2711 2920 5738 1395
0:2715 3236 13194 3016 3699 7672 2472 917
3:281 3638 655 2798 814 6971 430 239
1:6729 9914 11538 845 5108 1199 1190 10635
4:47 15 14 28 477 1557 1200 50
1:3591 5977 6416 4620 5919 4968 1712 6572
0:1944 1712 1700 5312 4620 6416 5977 4968
4:3981 7545 2489 9103 28 7763 6541 5034
1:2715 3236 13194 3699 7672 5690 4808 2653
0:28 477 1200 14 27 483 746 1353
6:11571 11701 14657 15041 16084 13863 11577 13911
0:1944 5312 1700 1712 1192 6416 4620 2979
1:47 15856 276 42 7290 1568 14504 14782
0:13863 14715 16084 15041 14607 13911 15263 14657
1:1673 2944 3591 767 5944 4805 4518 684
2:369 226 17 16 2389 483 3981 4808
3:1461 4444 888 701 3885 1948 4431 4733
0:14607 4179 14035 8853 3981 16045 12244 1538
1:10978 11285 11549 3244 1115 11567 2123 11286
1:13912 4604 7436 15073 1508 13247 11221 8788
0:2914 1395 2445 5690 8952 5001 11921 5282
1:1903 4808 5690 3091 1767 1395 5002 1469
0:5752 1192 2178 1937 1483 3586 16045 3762
0:369 2472 7672 2715 12571 5120 917 2350
0:4069 3582 5752 3762 989 2235 1483 988
4:1038 2593 2589 2451 971 450 948 4579
0:10978 11285 13284 11286 8546 11549 4369 13992
0:888 701 1948 1919 3966 3885 1041 1454
0:1062 7192 937 7790 1408 6297 6689 11588
0:16045 247 1009 1090 1113 1181 1937 1974
3:546 1919 5088 1090 642 1755 2114 2901
0:9271 5459 9362 16045 3630 9872 12891 7810
5:13410 13863 14276 14715 15531 15184 13911 15263
1:2691 1115 13912 6653 10907 1409 740 13247
0:1590 11571 10608 418 11264 5611 13949 47
1:28 14 1200 477 746 2 23 27
0:971 954 5400 4137 4001 972 4579 2902
0:917 477 1200 14 746 28 8878 23
0:755 709 1398 8721 1350 773 549 4498
2:4069 13515 2803 2235 242 6218 7545 988
0:628 1665 807 9790 2433 520 9392 2221
0:11567 15783 14 477 28 1200 16388 47
5:1987 230 504 5772 378 172 509 1888
1:13863 13911 13410 15309 11571 3802 767 14988
0:2418 11571 418 11264 10923 14657 6304 11701
0:14607 12244 4179 16045 6294 10681 11216 15113
0:7786 1747 1903 1430 10098 6127 14607 2985
1:2292 5690 1259 28 5738 14 2715 1152
1:1009 16045 12469 1192 1937 1090 4689 9392
0:11571 13410 14782 767 14657 14502 12115 14276
0:12571 3981 11887 2472 483 2389 4808 6294
0:1395 5690 1922 2914 917 5265 2445 9597
0:12571 10681 369 2712 9026 2472 4808 14607
0:1115 1259 1903 2715 1910 2742 1747 2985
1:16045 4689 1665 1208 4069 6359 1181 9392
0:6653 14035 10907 845 13790 11526 4666 13247
0:971 5400 954 4137 4001 972 4579 2902
1:1712 4620 5977 6416 4968 5919 3591 1944
7:4130 13786 10539 13773 13663 13778 13770 12830
1:453 521 17 2221 1213 5267 2216 3808
1:13786 4130 10539 13773 13663 13778 13770 11100
0:4620 3591 5977 5919 1944 6416 4968 6572
1:1113 1090 3319 1944 5088 1152 1370 5243
0:2715 4808 7672 2653 1395 3236 5690 1995
0:14035 11138 2240 1200 16045 14 15073 11593
2:1500 8906 6850 1766 5570 62 7790 5259
3:1673 3591 1213 767 2944 5944 3191 501
0:2240 453 17 5267 1213 2216 3414 921
4:9103 9966 14177 7545 10605 3981 12842 7922
0:767 1673 4329 3802 13410 14782 2194 2944
0:2691 6799 5088 3091 1115 1903 1090 1774
0:1005 767 1538 7049 5161 1090 1673 1199
0:2489 2462 243 3981 3175 2794 4281 7545
2:6359 3839 1538 4291 521 5588 3601 14476
0:2691 740 6014 746 2470 11850 10071 15073
2:11264 62 6850 42 6721 1500 47 15
0:14035 13912 10907 7790 3064 4604 6653 5123
1:1261 5034 3981 5120 369 615 2350 709
0:2240 2216 17 453 5267 3808 3414 921
1:1755 1175 1408 14834 10444 7790 6177 1980
1:1944 1937 5312 1090 1113 2164 1114 1104
0:17 755 8721 226 3981 9463 709 369
0:62 8906 1500 6850 6721 42 63 8134
1:14607 6294 8853 10681 11216 3981 13218 11091
0:1090 3319 5243 1009 1113 2691 16045 1195
4:3660 755 2445 6393 2914 135 709 240
0:230 1987 5772 504 509 176 1137 172
0:13863 13410 13911 14715 15263 14657 14988 14276
0:10071 2691 1903 1115 7786 10098 1747 740
2:4516 9491 8410 7169 11248 12464 8413 10170
0:4069 2235 988 6218 3582 3762 989 9794
1:2596 920 4931 7316 1181 16341 15082 16146
2:17 226 453 27 1264 3981 2216 2462
0:917 7672 4808 746 1928 5690 28 12571
0:16045 14607 11571 15041 15856 13911 15197 7049
1:11571 14607 1797 15041 11538 5913 14657 13911
0:226 17 628 2216 755 3981 453 5267
0:1987 230 504 5772 172 509 378 176
0:1937 504 1987 1137 230 7424 2531 861
5:13786 10539 13773 13663 4130 13778 13770 12830
0:1673 684 2944 767 672 3591 4839 501
1:1665 11328 3981 14177 9103 10605 9966 11586
1:17 16045 2216 3981 335 561 14607 226
0:3981 9103 7545 8158 9966 615 9164 5034
0:2216 3660 755 135 3414 453 709 17
0:2445 1395 1747 917 2914 5690 3981 16045
1:1937 1944 1203 2164 1113 5820 1104 1192
2:746 477 28 14 917 1200 2411 483
0:1192 4069 5752 3582 3762 1439 2240 2235
0:3660 2445 2914 135 4780 240 6393 3569
0:1673 3591 767 2944 501 1557 4805 5944
2:1203 666 1199 1090 2240 677 3336 1005
5:2462 2489 243 3175 2794 2788 239 525
1:5963 1113 3319 1944 1773 1459 1090 5243
0:230 1987 5772 504 176 509 172 378
0:7192 937 1062 7790 13374 8987 3064 7424
5:3981 7545 14 5034 9103 9966 9164 477
0:4516 9491 8410 7169 11248 7810 10170 12464
0:28 27 14 1200 477 2 2411 15
0:14 28 477 1200 16045 11567 27 2
0:13786 10539 13773 13663 4130 13778 13770 12830
0:14782 10632 13301 3088 6521 5098 767 16475
0:2240 1665 2235 9392 4069 2928 988 6218
2:2472 2715 4367 12571 4983 3236 1928 5690
0:2445 1747 1395 917 5690 2480 4808 2715
0:62 14608 11264 1500 6721 42 63 8906
0:1090 1398 1350 755 709 3120 5088 1755
0:2221 1665 2230 944 521 1213 453 1122
2:2549 11762 10555 11753 1345 921 11760 7734
0:2715 2472 3699 2480 3236 3016 7672 13194
0:2914 2445 2768 6393 1395 3660 5001 4780
3:655 2798 281 814 283 6971 430 4572
0:10907 13442 1408 13247 571 11588 13912 1409
0:1987 230 504 378 5772 172 509 762
1:3591 5977 4620 5919 6416 4968 6572 1712
0:5211 17 906 2216 1283 2462 2489 7545
0:1761 6204 16045 16318 2691 13248 10071 16219
0:1395 791 1479 2018 1400 3007 3282 1909
0:3981 243 2489 2462 7763 9103 16 7545
2:4516 5963 8410 1192 1104 7169 9491 12464
2:17 2216 521 453 3808 2233 226 5267
1:628 888 701 807 1919 9790 534 2446
2:7049 3804 15041 16775 11571 14657 1797 14758
2:7049 3804 3601 1538 2146 1005 2418 14758
4:11571 11577 16084 11701 16105 15253 15041 14657
0:1005 2418 3804 7049 1199 2583 5161 3812
0:971 954 5400 2589 4137 4001 4579 953
2:888 701 1948 211 10921 2434 1919 1041
2:2240 1203 4069 2235 3762 3582 1439 5752
0:446 9426 3591 9133 5842 2677 10245 4622
0:4130 11100 4808 1395 13778 13786 10539 13773
0:3981 7545 9103 9966 7922 615 5034 8504
1:4069 2235 988 6218 2240 3582 4479 9210
1:2798 655 814 281 888 430 6971 4572
0:2240 1213 2221 1181 921 1203 1665 453
0:4069 988 6218 4479 2235 9210 2240 3582
0:2240 1038 971 2593 954 4579 2589 5400
2:3981 1115 740 2691 1009 7545 830 1213
0:888 701 2159 1919 230 1948 1937 1454
0:2691 926 1370 14 1773 5088 5401 6014
0:3981 14177 7545 9103 10605 7940 9966 11328
2:12571 2715 7672 3236 843 4808 1995 746
3:13863 13911 13410 14502 14715 14657 15309 14988
1:7786 4808 1380 7672 6294 746 12571 11100
0:4069 3762 1483 989 6218 5752 3582 3763
1:2489 2462 3981 7545 2794 3175 9103 243
0:4516 9491 8410 7169 7810 10170 11248 12464
2:9392 1203 2240 1090 666 4820 1891 2225
4:13863 13410 14715 15531 13911 15263 14276 15184
2:14607 16045 4179 12244 15113 16318 15324 15815
1:17 453 2221 226 27 1213 16 2216
0:5977 3591 4620 6416 5919 4968 13055 6572
2:888 1919 701 1948 1454 211 1929 2434
0:5211 521 2216 29 906 17 453 1283
0:1937 2164 1090 861 1113 6799 1944 5832
0:971 954 4137 5400 2589 4001 953 4579
0:791 1395 1400 1479 2914 2355 3007 3786
1:628 807 9790 12330 2446 13028 5175 3721
3:521 17 2216 2462 453 3808 3414 5267
0:921 10555 1213 2549 1345 10351 8490 6075
2:1137 1987 230 5772 2159 176 1141 504
1:5088 546 1090 1403 2901 2087 1919 3293
2:921 1203 1090 6314 2240 1104 2221 1900
2:1009 2240 9392 4069 1203 988 4479 1208
1:1090 845 1190 6729 2208 1199 5108 7134
2:4516 9491 8410 7169 11248 16045 12464 14835
0:15 1944 1937 5312 2164 14 1557 27
3:3981 9103 7545 5034 615 7922 9966 9164
1:1090 546 5088 1773 3293 1181 1755 642
0:16045 10909 5459 9271 11798 12032 7810 12891
0:888 1948 2434 1919 701 1454 211 1926
2:1203 2240 921 1104 1213 247 1192 7147
1:16045 14607 8028 3125 4689 426 4179 5123
0:4689 1944 1009 1665 1113 2156 1700 9392
0:4069 2235 988 6218 9210 10065 4479 9794
0:845 2393 15025 7647 12523 2558 1190 2690
3:3981 5034 615 2350 4983 7545 6347 483
0:888 2914 701 1041 1919 2594 3414 2445
0:2715 3699 3016 13194 5738 5690 3236 1471
1:15 14 1557 28 47 9773 477 27
0:1937 888 1944 1090 1700 1113 1192 5312
0:9026 10681 369 12244 14607 6294 5120 13534
2:1665 1203 1891 1104 9392 944 1009 2166
0:7810 12073 16045 10836 4516 10787 10170 10674
0:2691 6014 1370 5401 1828 10071 5088 13883
0:12453 14629 13279 3981 11939 15407 12571 483
0:3981 9977 335 9103 1461 8158 615 1401
0:14782 10632 13301 3088 16475 767 13078 6521
0:12571 6294 7672 746 11887 917 3981 2472
0:2691 1115 740 830 2470 5088 838 6014
0:16084 9914 14607 13863 14988 3440 14715 14502
0:2240 1203 1665 1213 2221 1891 9392 2211
0:2087 4687 5088 6014 2691 1370 1090 10444
1:1192 1104 1974 2240 1203 1766 1194 944
1:17 2216 755 453 226 1264 3808 3414
0:14607 16045 14502 15815 16084 15041 4179 11571
1:13534 2261 12469 4421 10351 5966 12569 5336
0:2691 1370 6014 1259 5088 1115 4983 2470
2:13786 10539 13773 13663 4130 13778 13770 12830
0:16115 62 16045 16084 6721 14988 13476 63
1:281 655 2798 814 6971 267 430 4572
0:12571 11158 2389 12469 2715 13534 2472 11887
1:1137 2159 1141 230 1987 479 5772 176
0:767 4310 1673 14607 4329 13958 13410 3802
0:2355 1778 69 2546 120 4896 2445 791
0:845 2393 2388 10978 6497 3244 6553 2558
1:4069 988 6218 2235 2240 4479 9210 10065
1:767 14782 10632 13301 16475 3088 6521 5098
4:5633 5630 5624 5631 5620 5634 5617 5626
1:13911 3440 11571 1673 13410 13863 845 15197
0:521 453 1213 2221 1181 2230 3414 921
3:16084 11571 11701 5459 14657 15041 14988 15058
0:4516 9491 8410 7169 11248 10170 7810 12464
3:4069 988 6218 2235 3582 4479 9794 9210
0:2240 1038 3660 2914 2445 2451 450 4780
4:28 14 477 1200 27 11567 2 22
3:281 655 2798 814 6971 4572 430 267
2:767 3802 1005 1673 15856 845 42 5161
3:3660 2445 2914 135 755 4780 6393 240
2:43 1568 1590 3616 11711 5696 2892 6610
2:2240 15323 1944 1062 1177 14 7790 2211
0:2489 2462 3981 2794 7545 3175 2759 243
0:10555 3981 549 755 8721 3711 1345 247
2:971 5400 954 2589 4137 953 4001 972
4:2445 9977 3981 2914 3951 2900 10193 2509
1:2221 453 16 17 1213 226 3981 27
1:1203 1773 1104 845 1009 1192 944 9392
3:28 14 477 1200 10071 11567 2691 15783
0:3981 7545 1181 2462 5267 2489 1009 247
1:14607 4179 15815 16045 7049 11571 2418 3804
0:27 3818 2240 1062 28 10907 7192 4604
0:4689 446 15267 9133 4179 3591 9426 4620
0:1665 521 944 1181 4689 2230 1891 9392
0:28 14 1200 477 11567 2 380 6495
1:4516 9491 8410 7169 11248 12464 7810 8413
1:1345 10555 10351 921 8490 2549 453 5267
2:13410 767 13863 3802 13043 13911 14715 15184
1:62 63 14608 6721 1500 2620 42 11264
1:1456 8721 755 628 2087 9790 888 9969
2:13863 14715 13911 13410 14988 15263 14502 15531
0:2087 1919 1403 628 14943 2446 15097 5039
0:3591 1673 5919 4968 6063 5977 12805 4620
0:2489 14177 3981 9103 7545 12563 12842 2462
3:14607 16045 13912 1747 917 3185 3981 12244
0:11571 14657 15041 11701 418 11577 13911 9432
0:628 9790 655 12330 807 2087 281 1456
0:16045 14715 14607 13863 16318 15856 15815 3440
1:28 14 1200 477 27 2 15 6495
0:47 1673 845 205 12523 4191 7076 6721
0:3699 2715 4808 4367 2472 5690 1395 3016
0:628 16045 807 5175 9790 1937 3033 5772
0:2445 3660 2914 135 4780 240 6393 3569
3:1104 6257 1974 1090 11808 1192 1113 861
2:971 954 5400 4001 4137 972 4579 2902
0:16045 4179 14607 10909 7025 15358 6359 16318
1:28 1200 14 16045 477 11567 15 2
0:7786 1903 888 4808 3091 1919 8331 2018
0:767 1673 13410 12765 13911 3802 15184 4329
0:16045 10362 1192 13462 11046 14746 14747 1052
0:2087 4687 3383 2418 1403 755 1456 1919
1:4179 845 15267 14607 16318 3440 15815 16045
4:2355 917 1395 369 120 4808 7545 1928
0:28 27 477 14 1200 15 483 226
0:521 3660 2445 135 2914 4946 3569 4780
1:9103 3981 7545 9966 8504 14177 7922 9164
1:655 814 2798 281 4572 2589 267 6971
3:628 807 655 12330 9790 2798 283 2446
0:2240 1181 9392 1203 1009 1665 1090 944
2:1987 504 230 5772 378 172 762 176
0:767 42 3802 5098 10632 62 845 14782
1:1747 4080 1903 1910 2985 3699 4808 917
1:888 1919 755 709 1454 1929 1456 1350
0:17 2216 755 226 369 335 8036 2290
1:2216 17 3808 226 453 3981 5267 755
4:1395 2914 5690 2445 9597 1922 5265 1401
1:14 477 1200 28 11567 746 2 15783
0:1987 230 504 5772 378 172 509 1888
2:7810 10787 10836 8477 5223 4516 10170 10674
1:3739 6028 7790 3760 4109 1980 5926 3285
0:5752 17 226 989 2167 4640 3762 3582
0:2221 1213 1203 2240 1665 2230 1104 944
2:17 226 2216 453 28 755 16 335
0:888 1919 1948 701 211 2434 1929 1454
0:10907 14035 13912 6653 13247 7790 15073 4604
0:845 6393 2914 3660 2445 5001 4780 240
0:247 1181 628 9790 3414 1665 3146 1009
1:3839 1890 1538 5588 6359 6781 14476 1213
1:15856 16318 16045 15324 767 13272 14782 14504
2:10907 13912 13247 14035 15073 13442 4604 14834
1:2235 7149 5752 989 15073 3495 7498 7500
0:13863 16084 14715 14988 13911 14502 15309 14657
3:1115 7646 8076 7768 7933 353 10978 2292
0:1115 830 2691 740 838 1259 843 8707
0:1395 5690 1922 2914 9597 3282 5265 2030
3:3699 1395 1747 4080 1928 917 4808 2985
4:5721 1557 15495 4526 1586 13640 6110 3804
0:281 655 2798 3638 814 4572 430 6971
2:1009 2596 1665 1181 1203 2230 4689 944
0:3591 446 5842 5919 7857 4620 6063 6359
0:5546 1538 3383 10316 1350 549 6110 1398
0:3739 7790 5912 1980 731 6028 5926 1219
1:755 1398 709 8721 773 549 11027 1090
1:971 5400 954 4001 4137 972 4579 2902
2:1395 1479 5690 791 2018 3981 1922 1909
0:7810 16045 4516 9491 10170 7169 10836 10671
2:5690 2715 5809 2711 5738 5807 1471 7348
3:13786 10539 13773 4130 13663 13778 13770 12830
0:446 4620 9426 3591 5842 13055 15267 5919
0:888 453 2216 3414 3808 1344 755 17
2:13863 14715 15531 14276 14988 13410 14657 15263
1:5161 7049 1005 9228 5270 1090 3804 9839
0:4516 7810 9491 10170 7169 8410 11248 10671
0:11571 15041 16084 11701 418 11577 15253 14657
0:1104 1203 1191 1009 1974 5720 2240 1199
1:5161 1005 7049 9228 11571 3804 5270 13323
2:6850 8906 62 6721 1500 43 2620 42
0:1700 6850 8906 5312 1944 5259 1712 1500
1:5034 3981 7545 615 9103 7922 791 8160
1:1115 2691 639 2767 10071 6653 1903 7184
3:2691 10071 1115 8931 1761 28 639 845
6:281 17 2798 655 226 814 430 3638
1:3981 483 5034 6541 7545 28 615 746
1:14 2 28 1200 15 477 4269 47
1:13912 7436 1508 6723 4604 1203 7149 6243
1:2462 2489 11205 5211 12563 14177 3175 2759
0:1395 2914 5690 1922 4130 9597 5265 2445
0:2691 1259 1115 1774 5088 740 1370 1113
4:1538 47 3601 1704 1590 1568 2418 42
1:3981 2462 2489 1213 2794 243 3175 5267
1:628 807 9790 12330 2446 655 6437 3721
0:2211 2240 1665 1944 2609 5312 1937 8411
1:755 17 8721 8080 709 549 226 2216
2:11798 10927 11250 11256 2999 10909 11271 1712
